ORDER_MBF,FAMILY_MBF,Genus_MBF,Species_MBF,ORDER_HM,FAMILY_HM,Genus_HM,species_HM,subspecies_HM 
Gruiformes,Otididae,Eupodotis,humilis,Otidiformes,Otididae,Heterotetrax,humilis,
Gruiformes,Otididae,Eupodotis,senegalensis,Otidiformes,Otididae,Eupodotis,senegalensis,
Gruiformes,Otididae,Eupodotis,caerulescens,Otidiformes,Otididae,Eupodotis,caerulescens,
Gruiformes,Otididae,Lissotis,melanogaster,Otidiformes,Otididae,Lissotis,melanogaster,
Gruiformes,Otididae,Lissotis,hartlaubii,Otidiformes,Otididae,Lissotis,hartlaubii,
Gruiformes,Otididae,Houbaropsis,bengalensis,Otidiformes,Otididae,Houbaropsis,bengalensis,
Gruiformes,Otididae,Sypheotides,indica,Otidiformes,Otididae,Sypheotides,indicus,
Charadriiformes,Jacanidae,Microparra,capensis,Charadriiformes,Jacanidae,Microparra,capensis,
Charadriiformes,Jacanidae,Actophilornis,africanus,Charadriiformes,Jacanidae,Actophilornis,africanus,
Charadriiformes,Jacanidae,Actophilornis,albinucha,Charadriiformes,Jacanidae,Actophilornis,albinucha,
Charadriiformes,Jacanidae,Irediparra,gallinacea,Charadriiformes,Jacanidae,Irediparra,gallinacea,
Charadriiformes,Jacanidae,Hydrophasianus,chirurgus,Charadriiformes,Jacanidae,Hydrophasianus,chirurgus,
Charadriiformes,Jacanidae,Metopidius,indicus,Charadriiformes,Jacanidae,Metopidius,indicus,
Charadriiformes,Jacanidae,Jacana,spinosa,Charadriiformes,Jacanidae,Jacana,spinosa,
Charadriiformes,Jacanidae,Jacana,jacana,Charadriiformes,Jacanidae,Jacana,jacana,
Charadriiformes,Rostratulidae,Rostratula,benghalensis,Charadriiformes,Rostratulidae,Rostratula,benghalensis,
Charadriiformes,Rostratulidae,Rostratula,benghalensis,Charadriiformes,Rostratulidae,Rostratula,australis,
Charadriiformes,Rostratulidae,Nycticryphes,semicollaris,Charadriiformes,Rostratulidae,Nycticryphes,semicollaris,
Charadriiformes,Dromadidae,Dromas,ardeola,Charadriiformes,Dromadidae,Dromas,ardeola,
Charadriiformes,Haematopodidae,Haematopus,ostralegus,Charadriiformes,Haematopodidae,Haematopus,ostralegus,
Charadriiformes,Haematopodidae,Haematopus,ostralegus,Charadriiformes,Haematopodidae,Haematopus,palliatus,
,,Haematopus,ostralegus,Charadriiformes,Haematopodidae,Haematopus,meadewaldoi,
,,Haematopus,ostralegus,Charadriiformes,Haematopodidae,Haematopus,finschi,
,,Haematopus,ostralegus,Charadriiformes,Haematopodidae,Haematopus,longirostris,
Charadriiformes,Haematopodidae,Haematopus,bachmani,Charadriiformes,Haematopodidae,Haematopus,bachmani,
Charadriiformes,Haematopodidae,Haematopus,moquini,Charadriiformes,Haematopodidae,Haematopus,moquini,
Charadriiformes,Haematopodidae,Haematopus,unicolor,Charadriiformes,Haematopodidae,Haematopus,unicolor,
Charadriiformes,Haematopodidae,Haematopus,unicolor,Charadriiformes,Haematopodidae,Haematopus,chathamensis,
Charadriiformes,Haematopodidae,Haematopus,leucopodus,Charadriiformes,Haematopodidae,Haematopus,leucopodus,
Charadriiformes,Haematopodidae,Haematopus,ater,Charadriiformes,Haematopodidae,Haematopus,ater,
Charadriiformes,Haematopodidae,Haematopus,fuliginosus,Charadriiformes,Haematopodidae,Haematopus,fuliginosus,
Charadriiformes,Ibidorhynchidae,Ibidorhyncha,struthersii,Charadriiformes,Haematopodidae,Ibidorhyncha,struthersii,
Charadriiformes,Recurvirostridae,Himantopus,himantopus,Charadriiformes,Recurvirostridae,Himantopus,himantopus,himantopus
Charadriiformes,Recurvirostridae,Himantopus,melanurus,Charadriiformes,Recurvirostridae,Himantopus,himantopus,melanurus
Charadriiformes,Recurvirostridae,Himantopus,mexicanus,Charadriiformes,Recurvirostridae,Himantopus,himantopus,mexicanus
Charadriiformes,Recurvirostridae,Himantopus,ceylonensis,Charadriiformes,Recurvirostridae,Himantopus,himantopus,himantopus
Charadriiformes,Recurvirostridae,Himantopus,leucocephalus,Charadriiformes,Recurvirostridae,Himantopus,himantopus,leucocephalus
Charadriiformes,Recurvirostridae,Himantopus,knudseni,Charadriiformes,Recurvirostridae,Himantopus,himantopus,knudseni
Charadriiformes,Recurvirostridae,Himantopus,novaezelandiae,Charadriiformes,Recurvirostridae,Himantopus,novaezelandiae,
Charadriiformes,Recurvirostridae,Himantopus,meridionalis,Charadriiformes,Recurvirostridae,Himantopus,himantopus,himantopus
Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,Charadriiformes,Recurvirostridae,Cladorhynchus,leucocephalus,
Charadriiformes,Recurvirostridae,Recurvirostra,avosetta,Charadriiformes,Recurvirostridae,Recurvirostra,avosetta,
Charadriiformes,Recurvirostridae,Recurvirostra,americana,Charadriiformes,Recurvirostridae,Recurvirostra,americana,
Charadriiformes,Recurvirostridae,Recurvirostra,novaehollandiae,Charadriiformes,Recurvirostridae,Recurvirostra,novaehollandiae,
Charadriiformes,Recurvirostridae,Recurvirostra,andina,Charadriiformes,Recurvirostridae,Recurvirostra,andina,
Charadriiformes,Burhinidae,Burhinus,oedicnemus,Charadriiformes,Burhinidae,Burhinus,oedicnemus,
Charadriiformes,Burhinidae,Burhinus,senegalensis,Charadriiformes,Burhinidae,Burhinus,senegalensis,
Charadriiformes,Burhinidae,Burhinus,vermiculatus,Charadriiformes,Burhinidae,Burhinus,vermiculatus,
Charadriiformes,Burhinidae,Burhinus,capensis,Charadriiformes,Burhinidae,Burhinus,capensis,
Charadriiformes,Burhinidae,Burhinus,bistriatus,Charadriiformes,Burhinidae,Burhinus,bistriatus,
Charadriiformes,Burhinidae,Burhinus,superciliaris,Charadriiformes,Burhinidae,Burhinus,superciliaris,
Charadriiformes,Burhinidae,Burhinus,magnirostris,Charadriiformes,Burhinidae,Burhinus,grallarius,
Charadriiformes,Burhinidae,Esacus,recurvirostris,Charadriiformes,Burhinidae,Esacus,recurvirostris,
Charadriiformes,Burhinidae,Esacus,magnirostris,Charadriiformes,Burhinidae,Esacus,magnirostris,
Charadriiformes,Glareolidae,Pluvianus,aegyptius,Charadriiformes,Pluvianidae,Pluvianus,aegyptius,
Charadriiformes,Glareolidae,Rhinoptilus,africansus,Charadriiformes,Glareolidae,Rhinoptilus,africanus,
Charadriiformes,Glareolidae,Rhinoptilus,cinctus,Charadriiformes,Glareolidae,Rhinoptilus,cinctus,
Charadriiformes,Glareolidae,Rhinoptilus,chalcopterus,Charadriiformes,Glareolidae,Rhinoptilus,chalcopterus,
Charadriiformes,Glareolidae,Rhinoptilus,bitorquatus,Charadriiformes,Glareolidae,Rhinoptilus,bitorquatus,
Charadriiformes,Glareolidae,Cursorius,cursor,Charadriiformes,Glareolidae,Cursorius,cursor,
Charadriiformes,Glareolidae,Cursorius,cursor,Charadriiformes,Glareolidae,Cursorius,somalensis,
Charadriiformes,Glareolidae,Cursorius,cursor,Charadriiformes,Glareolidae,Cursorius,rufus,
Charadriiformes,Glareolidae,Cursorius,coromandelicus,Charadriiformes,Glareolidae,Cursorius,coromandelicus,
Charadriiformes,Glareolidae,Cursorius,temminckii,Charadriiformes,Glareolidae,Cursorius,temminckii,
Charadriiformes,Glareolidae,Stiltia,isabella,Charadriiformes,Glareolidae,Stiltia,isabella,
Charadriiformes,Glareolidae,Glareola,pratincola,Charadriiformes,Glareolidae,Glareola,pratincola,
Charadriiformes,Glareolidae,Glareola,maldivarus,Charadriiformes,Glareolidae,Glareola,maldivarum,
Charadriiformes,Glareolidae,Glareola,nordmanni,Charadriiformes,Glareolidae,Glareola,nordmanni,
Charadriiformes,Glareolidae,Glareola,ocularis,Charadriiformes,Glareolidae,Glareola,ocularis,
Charadriiformes,Glareolidae,Glareola,nuchalis,Charadriiformes,Glareolidae,Glareola,nuchalis,
Charadriiformes,Glareolidae,Glareola,cinerea,Charadriiformes,Glareolidae,Glareola,cinerea,
Charadriiformes,Glareolidae,Glareola,lactea,Charadriiformes,Glareolidae,Glareola,lactea,
Charadriiformes,Charadriidae,Vanellus,vanellus,Charadriiformes,Charadriidae,Vanellus,vanellus,
Charadriiformes,Charadriidae,Vanellus,crassirostris,Charadriiformes,Charadriidae,Vanellus,crassirostris,
Charadriiformes,Charadriidae,Vanellus,armatus,Charadriiformes,Charadriidae,Vanellus,armatus,
Charadriiformes,Charadriidae,Vanellus,spinosus,Charadriiformes,Charadriidae,Vanellus,spinosus,
Charadriiformes,Charadriidae,Vanellus,duvaucelii,Charadriiformes,Charadriidae,Vanellus,duvaucelii,
Charadriiformes,Charadriidae,Vanellus,tectus,Charadriiformes,Charadriidae,Vanellus,tectus,
Charadriiformes,Charadriidae,Vanellus,malabaricus,Charadriiformes,Charadriidae,Vanellus,malarbaricus,
Charadriiformes,Charadriidae,Vanellus,albiceps,Charadriiformes,Charadriidae,Vanellus,albiceps,
Charadriiformes,Charadriidae,Vanellus,lugubris,Charadriiformes,Charadriidae,Vanellus,lugubris,
Charadriiformes,Charadriidae,Vanellus,melanopterus,Charadriiformes,Charadriidae,Vanellus,melanopterus,
Charadriiformes,Charadriidae,Vanellus,coronatus,Charadriiformes,Charadriidae,Vanellus,coronatus,
Charadriiformes,Charadriidae,Vanellus,sengallus,Charadriiformes,Charadriidae,Vanellus,senegallus,
Charadriiformes,Charadriidae,Vanellus,melanocephalus,Charadriiformes,Charadriidae,Vanellus,melanocephalus,
Charadriiformes,Charadriidae,Vanellus,superciliosus,Charadriiformes,Charadriidae,Vanellus,superciliosus,
Charadriiformes,Charadriidae,Vanellus,gregarius,Charadriiformes,Charadriidae,Vanellus,gregarius,
Charadriiformes,Charadriidae,Vanellus,leucurus,Charadriiformes,Charadriidae,Vanellus,leucurus,
Charadriiformes,Charadriidae,Vanellus,cayanus,Charadriiformes,Charadriidae,Vanellus,cayanus,
Charadriiformes,Charadriidae,Vanellus,chilensis,Charadriiformes,Charadriidae,Vanellus,chilensis,
Charadriiformes,Charadriidae,Vanellus,resplendens,Charadriiformes,Charadriidae,Vanellus,resplendens,
Charadriiformes,Charadriidae,Vanellus,cinereus,Charadriiformes,Charadriidae,Vanellus,cinereus,
Charadriiformes,Charadriidae,Vanellus,indicus,Charadriiformes,Charadriidae,Vanellus,indicus,
Charadriiformes,Charadriidae,Vanellus,macropterus,Charadriiformes,Charadriidae,Vanellus,macropterus,
Charadriiformes,Charadriidae,Vanellus,tricolor,Charadriiformes,Charadriidae,Vanellus,tricolor,
Charadriiformes,Charadriidae,Vanellus,miles,Charadriiformes,Charadriidae,Vanellus,miles,
Charadriiformes,Charadriidae,Pluvialis,apricaria,Charadriiformes,Charadriidae,Pluvialis,apricaria,
Charadriiformes,Charadriidae,Pluvialis,dominica,Charadriiformes,Charadriidae,Pluvialis,dominica,
Charadriiformes,Charadriidae,Pluvialis,dominica,Charadriiformes,Charadriidae,Pluvialis,fulva,
Charadriiformes,Charadriidae,Pluvialis,squatarola,Charadriiformes,Charadriidae,Pluvialis,squatarola,
Charadriiformes,Charadriidae,Pluvialis,obscura,Charadriiformes,Charadriidae,Charadrius,obscurus,
Charadriiformes,Charadriidae,Charadrius,hiaticula,Charadriiformes,Charadriidae,Charadrius,hiaticula,
Charadriiformes,Charadriidae,Charadrius,semipalmatus,Charadriiformes,Charadriidae,Charadrius,semipalmatus,
Charadriiformes,Charadriidae,Charadrius,placidus,Charadriiformes,Charadriidae,Charadrius,placidus,
Charadriiformes,Charadriidae,Charadrius,dubius,Charadriiformes,Charadriidae,Charadrius,dubius,
Charadriiformes,Charadriidae,Charadrius,wilsonia,Charadriiformes,Charadriidae,Charadrius,wilsonia,
Charadriiformes,Charadriidae,Charadrius,vociferus,Charadriiformes,Charadriidae,Charadrius,vociferus,
Charadriiformes,Charadriidae,Charadrius,melodus,Charadriiformes,Charadriidae,Charadrius,melodus,
Charadriiformes,Charadriidae,Charadrius,thoracicus,Charadriiformes,Charadriidae,Charadrius,thoracicus,
Charadriiformes,Charadriidae,Charadrius,pecuarius,Charadriiformes,Charadriidae,Charadrius,pecuarius,
Charadriiformes,Charadriidae,Charadrius,sanctaehelenae,Charadriiformes,Charadriidae,Charadrius,sanctaehelenae,
Charadriiformes,Charadriidae,Charadrius,tricollaris,Charadriiformes,Charadriidae,Charadrius,tricollaris,
Charadriiformes,Charadriidae,Charadrius,tricollaris,Charadriiformes,Charadriidae,Charadrius,forbesi,
Charadriiformes,Charadriidae,Charadrius,alexandrinus,Charadriiformes,Charadriidae,Charadrius,alexandrinus,
Charadriiformes,Charadriidae,Charadrius,alexandrinus,Charadriiformes,Charadriidae,Charadrius,nivosus,
Charadriiformes,Charadriidae,Charadrius,marginatus,Charadriiformes,Charadriidae,Charadrius,marginatus,
Charadriiformes,Charadriidae,Charadrius,,Charadriiformes,Charadriidae,Charadrius,javanicus,
Charadriiformes,Charadriidae,Charadrius,occidentalis,Charadriiformes,Charadriidae,Charadrius,nivosus,occidentalis
Charadriiformes,Charadriidae,Charadrius,ruficapillus,Charadriiformes,Charadriidae,Charadrius,ruficapillus,
Charadriiformes,Charadriidae,Charadrius,peronii,Charadriiformes,Charadriidae,Charadrius,peronii,
Charadriiformes,Charadriidae,Charadrius,,Charadriiformes,Charadriidae,Charadrius,pallidus,
Charadriiformes,Charadriidae,Charadrius,venustus,Charadriiformes,Charadriidae,Charadrius,pallidus,venustus
Charadriiformes,Charadriidae,Charadrius,collaris,Charadriiformes,Charadriidae,Charadrius,collaris,
Charadriiformes,Charadriidae,Charadrius,bicinctus,Charadriiformes,Charadriidae,Charadrius,bicinctus,
Charadriiformes,Charadriidae,Charadrius,falklandicus,Charadriiformes,Charadriidae,Charadrius,falklandicus,
Charadriiformes,Charadriidae,Charadrius,mongolus,Charadriiformes,Charadriidae,Charadrius,mongolus,
Charadriiformes,Charadriidae,Charadrius,leschenaultii,Charadriiformes,Charadriidae,Charadrius,leschenaultii,
Charadriiformes,Charadriidae,Charadrius,asiaticus,Charadriiformes,Charadriidae,Charadrius,asiaticus,
Charadriiformes,Charadriidae,Charadrius,veredus,Charadriiformes,Charadriidae,Charadrius,veredus,
Charadriiformes,Charadriidae,Charadrius,modestus,Charadriiformes,Charadriidae,Charadrius,modestus,
Charadriiformes,Charadriidae,Charadrius,montanus,Charadriiformes,Charadriidae,Charadrius,montanus,
Charadriiformes,Charadriidae,Charadrius,melanops,Charadriiformes,Charadriidae,Elseyornis,melanops,
Charadriiformes,Charadriidae,Charadrius,cinctus,Charadriiformes,Charadriidae,Erythrogonys,cinctus,
Charadriiformes,Charadriidae,Charadrius,rubricollis,Charadriiformes,Charadriidae,Thinornis,cucullatus,
Charadriiformes,Charadriidae,Charadrius,novaeseelandiae,Charadriiformes,Charadriidae,Thinornis,novaeseelandiae,
Charadriiformes,Charadriidae,Anarhynchus,frontalis,Charadriiformes,Charadriidae,Anarhynchus,frontalis,
Charadriiformes,Charadriidae,Phegornis,mitchellii,Charadriiformes,Charadriidae,Phegornis,mitchellii,
Charadriiformes,Charadriidae,Peltohyas,australis,Charadriiformes,Charadriidae,Peltohyas,australis,
Charadriiformes,Charadriidae,Eudromias,morinellus,Charadriiformes,Charadriidae,Eudromias,morinellus,
Charadriiformes,Charadriidae,Eudromias,ruficollis,Charadriiformes,Charadriidae,Oreopholus,ruficollis,
Charadriiformes,Charadriidae,Pluvianellus,socialis,Charadriiformes,Chionidae,Pluvianellus,socialis,
Charadriiformes,Scolopacidae,Bartramia,longicauda,Charadriiformes,Scolopacidae,Bartramia,longicauda,
Charadriiformes,Scolopacidae,Limosa,limosa,Charadriiformes,Scolopacidae,Limosa,limosa,
Charadriiformes,Scolopacidae,Limosa,haemastica,Charadriiformes,Scolopacidae,Limosa,haemastica,
Charadriiformes,Scolopacidae,Limosa,lapponica,Charadriiformes,Scolopacidae,Limosa,lapponica,
Charadriiformes,Scolopacidae,Limosa,fedoa,Charadriiformes,Scolopacidae,Limosa,fedoa,
Charadriiformes,Scolopacidae,Numenius,minutus,Charadriiformes,Scolopacidae,Numenius,minutus,
Charadriiformes,Scolopacidae,Numenius,borealis,Charadriiformes,Scolopacidae,Numenius,borealis,
Charadriiformes,Scolopacidae,Numenius,phaeopus,Charadriiformes,Scolopacidae,Numenius,phaeopus,
Charadriiformes,Scolopacidae,Numenius,tahitiensis,Charadriiformes,Scolopacidae,Numenius,tahitiensis,
Charadriiformes,Scolopacidae,Numenius,tenuirostris,Charadriiformes,Scolopacidae,Numenius,tenuirostris,
Charadriiformes,Scolopacidae,Numenius,arquata,Charadriiformes,Scolopacidae,Numenius,arquata,
Charadriiformes,Scolopacidae,Numenius,madagascariensis,Charadriiformes,Scolopacidae,Numenius,madagascariensis,
Charadriiformes,Scolopacidae,Numenius,americanus,Charadriiformes,Scolopacidae,Numenius,americanus,
Charadriiformes,Scolopacidae,Tringa,erythropus,Charadriiformes,Scolopacidae,Tringa,erythropus,
Charadriiformes,Scolopacidae,Tringa,totanus,Charadriiformes,Scolopacidae,Tringa,totanus,
Charadriiformes,Scolopacidae,Tringa,stagnatilis,Charadriiformes,Scolopacidae,Tringa,stagnatilis,
Charadriiformes,Scolopacidae,Tringa,nebularia,Charadriiformes,Scolopacidae,Tringa,nebularia,
Charadriiformes,Scolopacidae,Tringa,guttifer,Charadriiformes,Scolopacidae,Tringa,guttifer,
Charadriiformes,Scolopacidae,Tringa,melanoleuca,Charadriiformes,Scolopacidae,Tringa,melanoleuca,
Charadriiformes,Scolopacidae,Tringa,flavipes,Charadriiformes,Scolopacidae,Tringa,flavipes,
Charadriiformes,Scolopacidae,Tringa,ochropus,Charadriiformes,Scolopacidae,Tringa,ochropus,
Charadriiformes,Scolopacidae,Tringa,solitaria,Charadriiformes,Scolopacidae,Tringa,solitaria,
Charadriiformes,Scolopacidae,Tringa,glareola,Charadriiformes,Scolopacidae,Tringa,glareola,
Charadriiformes,Scolopacidae,Catoptrophorus,semipalmatus,Charadriiformes,Scolopacidae,Tringa,semipalmata,
Charadriiformes,Scolopacidae,Xenus,cinereus,Charadriiformes,Scolopacidae,Xenus,cinereus,
Charadriiformes,Scolopacidae,Actitis,hypoleucos,Charadriiformes,Scolopacidae,Actitis,hypoleucos,
Charadriiformes,Scolopacidae,Actitis,macularia,Charadriiformes,Scolopacidae,Actitis,macularius,
Charadriiformes,Scolopacidae,Heteroscelus,brevipes,Charadriiformes,Scolopacidae,Tringa,brevipes,
Charadriiformes,Scolopacidae,Heteroscelus,incanus,Charadriiformes,Scolopacidae,Tringa,incana,
Charadriiformes,Scolopacidae,Prosobonia,cancellata,Charadriiformes,Scolopacidae,Prosobonia,cancellata,
Charadriiformes,Scolopacidae,Prosobonia,,Charadriiformes,Scolopacidae,Prosobonia,ellisi,
Charadriiformes,Scolopacidae,Prosobonia,leucoptera,Charadriiformes,Scolopacidae,Prosobonia,leucoptera,
Charadriiformes,Scolopacidae,Prosobonia,,Charadriiformes,Scolopacidae,Prosobonia,parvirostris,
Charadriiformes,Scolopacidae,Arenaria,interpres,Charadriiformes,Scolopacidae,Arenaria,interpres,
Charadriiformes,Scolopacidae,Arenaria,melanocephala,Charadriiformes,Scolopacidae,Arenaria,melanocephala,
Charadriiformes,Scolopacidae,Phalaropus,tricolor,Charadriiformes,Scolopacidae,Steganopus,tricolor,
Charadriiformes,Scolopacidae,Phalaropus,lobatus,Charadriiformes,Scolopacidae,Phalaropus,lobatus,
Charadriiformes,Scolopacidae,Phalaropus,fulicarius,Charadriiformes,Scolopacidae,Phalaropus,fulicarius,
Charadriiformes,Scolopacidae,Scolopax,rusticola,Charadriiformes,Scolopacidae,Scolopax,rusticola,
Charadriiformes,Scolopacidae,Scolopax,mira,Charadriiformes,Scolopacidae,Scolopax,mira,
Charadriiformes,Scolopacidae,Scolopax,saturata,Charadriiformes,Scolopacidae,Scolopax,saturata,
Charadriiformes,Scolopacidae,Scolopax,saturata,Charadriiformes,Scolopacidae,Scolopax,rosenbergii,
Charadriiformes,Scolopacidae,Scolopax,,Charadriiformes,Scolopacidae,Scolopax,bukidnonensis,
Charadriiformes,Scolopacidae,Scolopax,celebensis,Charadriiformes,Scolopacidae,Scolopax,celebensis,
Charadriiformes,Scolopacidae,Scolopax,rochussenii,Charadriiformes,Scolopacidae,Scolopax,rochussenii,
Charadriiformes,Scolopacidae,Scolopax,minor,Charadriiformes,Scolopacidae,Scolopax,minor,
Charadriiformes,Scolopacidae,Coenocorypha,aucklandica,Charadriiformes,Scolopacidae,Coenocorypha,aucklandica,
Charadriiformes,Scolopacidae,Coenocorypha,aucklandica,Charadriiformes,Scolopacidae,Coenocorypha,pusilla,
Charadriiformes,Scolopacidae,Coenocorypha,,Charadriiformes,Scolopacidae,Coenocorypha,huegeli,
Charadriiformes,Scolopacidae,Gallinago,solitaria,Charadriiformes,Scolopacidae,Gallinago,solitaria,
Charadriiformes,Scolopacidae,Gallinago,hardwickii,Charadriiformes,Scolopacidae,Gallinago,hardwickii,
Charadriiformes,Scolopacidae,Gallinago,nemoricola,Charadriiformes,Scolopacidae,Gallinago,nemoricola,
Charadriiformes,Scolopacidae,Gallinago,stenura,Charadriiformes,Scolopacidae,Gallinago,stenura,
Charadriiformes,Scolopacidae,Gallinago,megala,Charadriiformes,Scolopacidae,Gallinago,megala,
Charadriiformes,Scolopacidae,Gallinago,nigripennis,Charadriiformes,Scolopacidae,Gallinago,nigripennis,
Charadriiformes,Scolopacidae,Gallinago,macrodactyla,Charadriiformes,Scolopacidae,Gallinago,macrodactyla,
Charadriiformes,Scolopacidae,Gallinago,media,Charadriiformes,Scolopacidae,Gallinago,media,
Charadriiformes,Scolopacidae,Gallinago,gallinago,Charadriiformes,Scolopacidae,Gallinago,gallinago,
Charadriiformes,Scolopacidae,Gallinago,gallinago,Charadriiformes,Scolopacidae,Gallinago,delicata,
Charadriiformes,Scolopacidae,Gallinago,paraguaiae,Charadriiformes,Scolopacidae,Gallinago,paraguaiae,
Charadriiformes,Scolopacidae,Gallinago,paraguaiae,Charadriiformes,Scolopacidae,Gallinago,andina,
Charadriiformes,Scolopacidae,Gallinago,nobilis,Charadriiformes,Scolopacidae,Gallinago,nobilis,
Charadriiformes,Scolopacidae,Gallinago,undulata,Charadriiformes,Scolopacidae,Gallinago,undulata,
Charadriiformes,Scolopacidae,Gallinago,stricklandii,Charadriiformes,Scolopacidae,Gallinago,stricklandii,
Charadriiformes,Scolopacidae,Gallinago,jamesoni,Charadriiformes,Scolopacidae,Gallinago,jamesoni,
Charadriiformes,Scolopacidae,Gallinago,imperialis,Charadriiformes,Scolopacidae,Gallinago,imperialis,
Charadriiformes,Scolopacidae,Lymnocryptes,minimus,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,
Charadriiformes,Scolopacidae,Limnodromus,griseus,Charadriiformes,Scolopacidae,Limnodromus,griseus,
Charadriiformes,Scolopacidae,Limnodromus,scolopaceus,Charadriiformes,Scolopacidae,Limnodromus,scolopaceus,
Charadriiformes,Scolopacidae,Limnodromus,semipalmatus,Charadriiformes,Scolopacidae,Limnodromus,semipalmatus,
Charadriiformes,Scolopacidae,Aphriza,virgata,Charadriiformes,Scolopacidae,Calidris,virgata,
Charadriiformes,Scolopacidae,Calidris,canutus,Charadriiformes,Scolopacidae,Calidris,canutus,
